cell_line,bias,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31
CAS1,0.0028751614679347714,-0.03754284968978376,-0.08708652666269585,-0.05137844028442631,0.13383225931011306,0.07512425013617172,0.0010886296478341323,-0.09747414670412441,-0.07268953472858093,0.08140954429102452,-0.013249644022929023,0.04399073093122208,-0.08760873221517938,-0.05836376594858395,-0.1423171403385903,-0.030718427356667063,0.07890236004840281,0.031289596037009516,0.03371382327622334,-0.06804833050407022,-0.031150339688305367,0.09271292927657038,-0.10131584012958804,-0.03975410709716116,-0.06304935930071207,-0.08321064947251806,0.06210521269876385,-0.013479869859898522,0.004016371608542054,-0.019984938562535373,-0.06001655620155805,0.06277773814775901,-0.08987200448968759
CBAGPN,-0.014981923566552256,0.15006840487898013,0.18824167693537747,0.05597999782551397,-0.08966103647120216,0.02697205470289541,0.057473199307055474,0.005525945740705976,0.07650137565768582,0.036492736547233395,0.02146717409513811,0.13458502510876083,-0.07142628643538107,-0.10825780119689238,0.05769755885002915,0.01554225911540468,0.017073025492836874,-0.08090028163207529,0.10762207435379534,-0.11347504274341093,-0.05042192497253128,-0.0698920927257795,0.035292137919775764,0.11015250321140782,0.052683799271788206,-0.04559918693723531,0.03992817852232463,-0.06406638810461308,0.08084393448228881,0.09807359305806777,0.05813277250697511,0.09932944311201415,-0.010930310876213422
CCFSTTG1,0.009855226395962728,-0.11929348790828422,-0.058973389320469874,-0.00023293869655288102,0.06695182067511979,0.001584765293131946,0.0752827472620531,-0.0267880610491524,-0.06733609255448827,0.0797308299875867,-0.06084630528124595,0.05375737271169602,-0.060517026864821806,-0.04325479702715969,-0.04701895537381904,-0.09943406179694807,-0.0006660040797710486,0.04571139480429415,0.016580790003033665,-0.0456068543861124,-0.1417380365264271,0.10678958681564682,0.1013052247461669,-0.014299187722176964,0.015024310147240356,-0.09115603243658897,0.04851750728040671,0.06903342733691673,0.06869997004322238,0.09536577634547924,0.0008700290519697831,-0.11464900818701955,-0.037260405826391084
CCK81,-0.006634481568345015,-0.0973869278813965,0.1643554671924115,0.031979855839103344,-0.07272523567587828,-0.1138649257897109,-0.0850761441403729,0.09957658002853778,0.2618031702523981,-0.15002891993399378,0.050188809858524586,0.05261082085080746,-0.011702048586581488,-0.07140140284098036,0.06289421620926068,-0.1803009539136936,0.27025845905887985,-0.01163477537118123,0.06396692228805217,0.004038026517262331,-0.2230354267664964,-0.04370117477115606,0.020193607889390956,-0.03229629284563647,0.01552146152290289,0.11339538072722645,-0.0003573994973918783,-0.1138551956441284,-0.15735792674531793,-0.08243302948468281,0.08505782182125955,0.03195478788670074,-0.04268315975408324
CCLFPEDS0001T,-0.009024365466290747,0.19406737708703256,-0.1562843824429724,-0.05200898462499181,-0.010952237765979665,-0.09147017825192803,-0.06595398258916789,-0.0952927655861289,-0.03808655099228426,-0.0015898347770100206,-0.09570042170473737,-0.04301370405500099,0.06295880604794162,-0.08864903642880087,-0.008438621823786083,-0.023357721280841924,-0.02778740041969505,0.17579165238117178,-0.093951241292177,0.14158831956838874,0.13056564039065507,-0.053477786553902604,-0.0255435646745377,-0.08524534005925195,0.014263302862384034,0.0727493217193056,0.08817314077383619,-0.10856098950138343,-0.054423971198317156,0.08237712246457542,-0.05146198347677485,0.09333086650389599,0.13070244154852295
CCLFPEDS0003T,0.022010627734094936,-0.43867125495136694,0.07421275766198161,0.10131348759642633,0.13696231533107883,0.043079293996217176,-0.0011086332478532233,0.07307959616095495,-0.10322718834392909,-0.06493243569972396,0.030710176464166575,-0.04439776658129339,-0.05384796340006931,0.026341321060292737,0.07663527575910534,0.007826492074056713,0.0711541832288446,0.05744887462169795,0.02947909723995457,0.004382720568985638,-0.17364360432919718,0.059465866753652404,0.051248478015650474,-0.058717653442266045,0.03914680139170361,-0.008195410063605265,-0.08837847366099073,-0.06065717796709318,-0.0035045131221008545,0.07815971538730958,0.01462337111415453,0.045833459282637636,-0.06542997973802031
CFPAC1,-0.008888251645185764,0.10647289865998102,-0.1100752388854432,-0.0005308192128537514,-0.11984523561324531,-0.1393153377229521,-0.07408058904945486,0.06831999099942249,0.045793993978220045,0.03185891536696798,-0.035814067206884126,-0.05832191277016006,-0.130185332808261,-0.053641932172553,-0.05554825402793031,-0.1340367532563713,0.020313227822651343,-0.060940750634672095,-0.020274827962296134,0.15686343999945573,0.06578191721347025,-0.18952762947996002,-0.0866881477690628,0.06401335751683065,-0.07408199524788507,-0.036495419764164504,-0.09043492750688409,-0.005805534226731861,-0.05517461591894664,0.03183999716225276,-0.08436652358983404,0.06650658937190894,0.1571730958414835
CHL1,-0.008471668365381107,0.24221595440755156,0.10647415474448528,-0.019053674788942942,-0.019424636716305472,-0.01752681141455521,0.16022183053911176,-0.05646102916165606,0.026209847890691786,0.03678307355257523,0.07591415893677753,-0.04137444524910414,0.037765324024114935,-0.07378084764694041,0.00925691024146386,0.11387284368793896,-0.02438131728246781,0.09883756801991213,0.12229267547024877,-0.007249619066667443,0.12919994975568186,-0.059925225685357755,-0.04028338372949086,0.05348254150296787,0.20029831625924913,0.05329660394697914,0.1761713165219174,0.01361333762588439,0.09979226382090084,-0.09919409087073196,0.11677820559374325,0.011589200223649817,0.08654278571033532
CHLA10,0.0012360617625473945,-0.032974604466661436,0.12042348334411618,0.04690701208016903,0.010259020186836346,0.0545720766176835,0.12127512486313824,0.03679320672424259,0.017468903688970996,0.11799548879846426,0.03513751016707624,0.05824729689608447,-0.07118753256662758,-0.058870872527009795,-0.050270490337535716,-0.007130727985548995,0.0027893866001381063,0.039763397702291446,-0.037383450094716,-0.1703336123328198,0.03642207885061282,0.007157810094712414,-0.09864424925698627,0.08823265324853911,0.10246537818022577,0.0028269919422396635,-0.09059661541949832,-0.04607698308718085,0.11773097658828299,0.029863426671728813,0.07986932560112198,0.015898068079342863,-0.12138868932969374
CHP212,0.011084197795629119,-0.458876645287659,0.4372218096817777,0.0192364824527534,-0.04770440061948747,0.09991451723644468,-0.0007721001028021285,0.17209927676778555,0.017144262417581383,-0.1335323388212243,-0.14603081654568137,-0.01034985128083657,-0.0420051963383513,0.04555893614453056,-0.1070260971121393,0.1493282693287287,-0.1429520870813793,0.06734143793396573,-0.2325505395270739,-0.05726821904653346,-0.02618191987770682,-0.1230179546281527,0.03001534416594204,0.029064430278092628,0.1387566964414791,0.07093982635497434,-0.0764146016929676,-0.017636167880108276,-0.0016173329286557731,0.1025271781621501,-0.019741203109901278,0.05005035959496794,-0.02486673021618784
CJM,-0.009384743937950484,0.1873140372356384,-0.12492489486689463,-0.017131463627563577,0.0022496909348573395,-0.12455453507834297,-0.06212499733023575,0.06326423832419495,-0.009813704271538744,0.10672515520392445,-0.09793759614514035,-0.020340029408100677,-0.026764632729496453,-0.1407698250152838,0.02288807043707265,0.05436211040159318,0.124358819955764,-0.08816806121261644,-0.16308597969588434,0.07282886947673278,0.10926972778778761,-0.01835727000604157,-0.011334282443723063,0.30977201140836164,-0.02795457434876804,0.16272394835990467,-0.05662823095991465,0.1521593553421313,0.2165344135645502,0.1312137449566886,-0.07994343578886552,0.09576854723081803,-0.025738416987050414
CL11,0.007404567480056222,-0.18911356728675127,0.13162490219463646,0.06697205529569034,0.019703616004413636,0.059293532117861016,-0.27619759865232996,0.0822359442485241,0.053151497015403726,-0.1756339992223716,-0.007184926523496259,0.03978249568571378,-0.12984219796769714,-0.007637753969612384,0.009276593976664216,0.05798779169637671,0.025044536433972076,0.040814193303962895,-0.09299062729754733,-0.049006343753197935,0.030332604638203288,-0.03706589884780414,-0.04379962706974075,0.08503248750771523,0.0629904325605498,-0.021828215380694554,0.0015780375828800036,0.12879723890553096,0.033890549066546885,-0.15712690750134853,0.056204744805964275,-0.06766431124966224,-0.023621655031384647
CL34,0.00029412449774556844,-0.11808622728623615,0.2567451288314681,-0.023828199355004447,0.1110090533620177,0.04274267975554725,-0.41677456294844395,-0.0028209611329339536,0.11582446753420267,0.21153050944124316,0.09849055959244253,0.09983600298010352,0.14300176762471295,0.24027871121857367,0.14991130798807686,-0.14264064018600128,0.005643633565669732,0.03240661442114877,-0.05226056795722482,-0.2305057012998478,-0.013717938808724737,-0.21387126924181166,-0.06949927708113626,0.11248857078396139,-0.1466387091491642,0.01011159303131169,-0.051100599525144626,-0.06936733938742061,-0.1043280153078171,0.27975852346421304,-0.15812884187112417,0.09160060142880705,-0.06983778844484995
COLO668,0.003336479888572776,-0.21768781625818312,0.13790384283246407,0.07220483165524617,0.11945883800184964,0.027398022343352958,-0.029071979799722564,-0.2151225464765039,0.11968265388412867,0.019343172415172114,0.17120937714615952,-0.0461115463528905,0.00042019148575378137,0.027251187168925717,0.08844966650119009,-0.01648464863481358,-0.06266901306316672,0.043676853078303185,0.06888472499742604,0.3127672632011169,-0.014089231869967469,-0.022513392240345393,0.04778835788615418,-0.018292665108932543,-0.04197780692938408,0.11491925354670687,-0.19505489230850073,-0.18948908351852853,0.07010423889332104,0.06829124146789871,0.07811855587757986,-0.03324113839340591,0.07959087473821672
COLO678,0.0014724504548812795,-0.33178243027533216,0.1003929484789436,-0.005487728083116047,-0.04075856527922928,0.055374693482283424,0.04565189086811858,0.09707248029536687,-0.03003469254583699,-0.025620767719982666,-0.12882569847316547,0.03522090517524553,0.1014055575643985,0.016191370380860895,0.1363004187799591,-0.0899373791808765,-0.008962629676496353,0.11303563593312226,0.0918937450392155,-0.056202407835442676,-0.1357701607250262,-0.06009887158068346,-0.017898922961597712,0.010683465960660998,0.10707617749523451,0.08138251270746395,-0.09109650318420054,-0.10650069346134487,0.011456444483898105,-0.05814755812319334,0.022309226977762508,0.018600047537203016,-0.013663875641285399
COLO679,-0.006217890265764434,0.30616418311590177,0.1167214400353478,0.07197465488392693,-0.2786215070903964,0.4390858499115077,-0.14496072111005426,-0.05730408061770384,0.05123259401337211,-0.010515332712930998,0.10012748322439431,-0.1259213314088038,-0.06524450778795678,0.07113682556423827,0.07507452796372426,0.012056771244977926,0.010942872824617129,-0.011423466683323315,0.08968259272729887,-0.14297957415497325,-0.013513165617677243,0.12319831673697003,-0.021230192439957267,0.04551731058397902,0.11504396984797254,-0.07916863475503218,-0.05996805859384749,0.1193267752246157,-0.021212505034663938,0.10456750642544628,-0.02364641055988188,0.01457244855214261,0.11176067954278764
COLO680N,0.0005316830161362545,0.11877474266646117,-0.25386231510133556,-0.004816764138779653,-0.08509525137635987,-0.12909587528841557,0.044231567958532225,-0.07572533939546479,-4.105823387893735e-05,-0.08061144462916922,0.07754785950254951,0.004702736253410185,0.12194276124162165,0.1421539829712466,-0.04467799473302976,0.0034651646316348787,-0.1404466465763173,0.02156328645518536,0.007703881359010043,0.021352310185800763,-0.017963509038260786,0.02544036613726858,0.007359262194008797,0.06818057079933734,0.07651296860537297,0.05972966902874109,0.01728834336830883,0.07083146868210179,0.008946665189952477,0.05275003171605932,-0.020479141390333917,0.006377175582327424,-0.019419671846092952
COLO741,0.005252607009434833,-0.018590826690728788,-0.015872152883403965,0.0036441775743041565,0.09167553263800851,0.06050934656040327,-0.018877934649243186,0.06811791957384308,-0.10058318217829292,-0.042211645649177794,0.0440455711845228,-0.22870273987408324,-0.015329692636769301,-0.12829277010369491,-0.035784519419049726,0.0029642293380499726,0.09022596460669814,0.11582920536590169,-0.03722320416887577,-0.04677288817922666,-0.021314179461233602,-0.0715327891445931,-0.005112651324370435,-0.030872851608219256,0.1302424212567919,-0.1438228854952825,0.07707941298355613,-0.004289844668932265,0.1084212040770579,0.09033497861892775,-0.011838889059674012,0.09884867921942375,0.1170676782256076
COLO783,-0.002860001514578662,0.05206201550787387,0.042793425108694445,-0.06197188287999863,0.1834067292609486,-0.03420067072549845,0.02168603437384598,-0.08301607235016957,0.03691124145703216,-0.04765339922537149,0.04013541301359636,0.010431874804349777,-0.015371640054712025,0.06081158416428498,-0.10081790956844952,0.04721281553315635,0.020183478097318505,0.05991644903722877,0.04435837150523226,-0.0011510359039660347,0.1355652913370462,-0.009899809185182318,0.09869057285457884,-0.14066917591942196,0.06316693904998208,0.08112413740503496,0.050608112381864606,-0.1295072458296885,0.04943719834976074,-0.11266970251734455,0.07280993003569927,0.00422188850337323,0.01732339543357173
COLO792,0.013354548180656407,-0.10226066596640011,-0.05447412349282845,0.002548276867486951,0.019835110563091424,0.2044483880959859,-0.05333086303815159,-0.012383707816678384,0.016054694041505255,0.061536878382139955,0.1663425154810752,-0.13160563891018662,0.05464194018792456,-0.10246867845952136,0.21799850618902294,-0.0016671753811303125,0.16023377851331821,-0.04019712960054633,-0.1749270146221338,-0.035351378189527244,-0.16619649680803517,0.21339405661726138,0.08193478503307441,0.12970765312699603,0.05184813702166687,-0.0598299693062262,0.15101899651572853,0.14323425074055154,-0.06586328501185608,-0.14794735273871595,-0.008308991355871091,0.04659292313443398,-0.07616881937146253
COLO800,-0.0020293306629920534,0.16619740620836868,-0.14931167091538816,-0.04442305278265914,-0.10823362688890174,0.2028622763764655,-0.13298218443052984,-0.032326568085510245,-0.07498913560312033,0.14703086940581817,0.08911722554266743,-0.08958255631058483,0.022400692025866163,-0.020069778555048268,0.02984866227281889,-0.005072189907189969,0.08417753386888117,0.03270955109406073,0.012132765198111427,0.004363146463335089,0.09204542523383592,0.05359566210603461,-0.06991246051078248,-0.09796886804571024,0.04828502112445477,0.03228921237200662,0.09935944278943178,-0.036357114268283676,0.14716346175720318,0.054624461119271536,0.021489069586307915,0.007386875976839505,-0.031365494387749875
COLO829,0.008939848546853852,-0.2434823627856382,-0.08894014246929961,-0.005171550597381138,-0.0753207668734781,0.23422174963958634,-0.0640007568024393,-0.008616373203124602,-0.0010715633659164094,0.06065405136498207,0.1443286194656931,-0.015586591286892425,0.03451506019634491,0.0047401286261468615,0.09163653233940515,0.010492896967976482,0.1471004189502081,0.057325582278018074,0.004387239045678423,-0.026697471082713174,0.055558406122197854,-0.05419098541497285,0.028696297308842173,0.060104379761554645,0.10508222907248871,-3.7863027319359814e-05,-0.05585738927755634,-0.027997091790604483,-0.0062197119397657315,0.036939902116875784,0.018840965213748135,-0.15849849073508862,-0.037136831655702564
CORL105,0.011474705836324848,-0.3601980713833833,0.10983234730133516,0.016627342617475976,-0.12519227708140773,-0.02584600672549506,0.004853147805590979,0.07617191728356404,0.05897573607250022,-0.007543440655342289,0.027777902520183098,0.1004132085648267,0.019817590700293822,-0.09206474300623281,-0.04407580547197796,0.03993501864161597,0.08462807570447786,0.055966946299702135,0.1016689106350188,-0.05946265542586526,-0.025275397473793686,0.08389017712657566,-0.05035954802878853,-0.011410487349824857,0.03264413275908679,-0.11508900588606283,-0.11834729628834252,-0.06920892369425433,0.059043369231573266,-0.024942198901564214,-0.039070772163870254,-0.1608325246788298,0.04590215243143188
CORL23,-0.013207051157659268,0.16955077070986488,0.018233683082309625,0.07581311760595888,0.021885780182830456,0.11409170755209394,-0.03490973537735485,0.08078514116992021,-0.07015721330878444,0.004277237496282668,0.12064689186845845,0.06144100779107468,-0.08825183015601057,0.08368053570227206,-0.019950029238081618,-0.006937797348629931,-0.07711604410554403,-0.1333058462663841,-0.0491119318776643,-0.03545195547950361,0.06789923138123377,0.015736928295718815,0.031955082887617,0.09008825550265313,0.0025166491256244923,0.16584517914250319,-0.1451208887560134,0.02719822765963014,0.01652202240564188,0.0475567146517444,0.03015894412719962,-0.08472298981736257,0.037623266538376
COV318,0.009252212498271819,-0.12473379878059501,-0.2355760929917451,-0.06119978685021411,0.0748676187250484,-0.07762932071927717,0.08568213465202949,-0.09201060207540405,0.014356474348088823,-0.14591459544135982,0.035923343199555036,-0.04707617455017234,-0.06603967470630319,0.07108377280674442,0.021418881471206616,-0.04943847698819812,-0.1762133696557902,0.07148767315728999,0.0692669002445336,-0.24448936763262352,0.09316996603696769,0.14684792390092943,0.0170099450118068,-0.0025059141283745733,0.058709837580399465,-0.044630655436949024,0.023758939295817717,0.08430022524314786,0.02793082195171358,0.007845779155428164,-0.05693337239887173,0.003759465551491823,0.11727367024533498
COV362,-0.0027299559770203718,0.16174767753895206,-0.34750619093707313,-0.0747895352128702,0.06663206342742338,-0.12713068124314614,0.035445744429927824,0.016370440068499824,0.02702467580919332,0.04677293566999414,-0.01158816221805597,0.1732730867405841,0.019803251565013058,0.10826934890123988,0.0030082520748144657,-0.0108140662068137,-0.0921109386008737,0.2034980347506973,0.15765991381219607,-0.10309208103876977,0.11743815727046228,0.001436954347014075,0.050388306010611145,0.009443228241066848,0.024728850170362405,-0.07312089982718967,0.040895094974456696,0.09483355360815938,-0.003287103429314476,0.06627036526574712,0.006588692999483161,-0.019274678510705318,0.10830597341619806
COV434,-0.012210531287195427,0.10851139733249057,0.2358553148641985,0.004826290545643887,-0.050086389259908735,0.18907034409128837,0.15478351239565147,-0.08246275306522327,0.11059875568224178,-0.0606253898345119,-0.05306551517571988,0.05809384679579569,0.11037933407321135,0.02435399732044574,0.07220766778916292,0.0975718045139268,-0.10211096554963316,0.011318100230121017,-0.02260589903812848,0.02879329296163407,-0.027197699474883732,-0.04790607569697756,0.026229895146878155,-0.0658637066303328,-0.03684209399633846,0.09462288168274786,0.17661522090242246,-0.10575878997263624,0.015484067641580529,0.03913003272774176,0.0616588699024094,0.09680862071829051,-0.05813842130022821
COV644,0.006838375978039507,-0.2492805968098671,0.09060226824567455,0.04317018452802293,-0.03201219836487627,-0.005097439386715379,0.10790753692835962,0.013864175649352595,-0.06487476454778561,0.02012030551790063,-0.05604619134383994,-0.08213138883368044,0.06553246849026659,0.09765861838391911,0.010028888664116858,0.08353776361855969,0.11792787074401379,-0.00572042555445762,-0.06513747490189371,0.1789243185166462,0.006302741232266295,-0.08463373240822927,-0.0371657014264456,0.0023658200524487904,0.02959884015382165,0.19000018401664523,-0.06216574939907099,-0.10880481490538477,-0.08142898538540361,-0.17808518422406477,0.05386289682617981,0.14824962029841138,-0.13575613469865866
CW2,0.00460964097358096,-0.17630725820714757,-0.10470046719316274,-0.054505137584419314,-0.018063070870898437,-0.11045933785892968,-0.056085749101792794,0.12930056078135282,0.36391786566222256,-0.2677555854336474,0.11201701250655133,0.07871545476567025,0.07798595271241798,-0.05565442357691726,0.043084096792309935,-0.17032307217870513,-0.0041648133183273105,0.036632266797217025,0.10040412169710136,0.003866013506021393,-0.12809069721650448,-0.09686433554402452,-0.03960689886695426,0.041254109073633555,0.13940642666622097,0.046059050739922315,0.0424558285070929,0.05523741612065492,0.014037028941745435,-0.25393187759344005,-0.07671921162176093,-0.08097118121221544,-0.05700114841335477
DANG,-0.010996347697562362,0.18812819672350165,0.17529717549360868,-0.011635741566765662,-0.06350287899889916,-0.1828031262250181,-0.0800736905252721,0.023539795109521245,-0.04265559950732623,0.1350741477014875,0.01965826803870352,0.02141968049926337,-0.062249163632769514,0.06887751658443778,0.06133690650434411,0.02583682440177892,-0.06828435757737265,0.08466106039205296,-0.12543192922815644,-0.01199158472933916,-0.030322623084118698,0.16418084545666875,-0.11091070384905638,0.05296853603151931,0.058031915941488904,0.005573603875689292,-0.16751987918784536,0.16529018469683826,0.0024303111645855597,0.06201500058298019,0.043200155580640553,-0.03375068640848765,-0.20350408144703647
DAOY,-0.01256450642214171,0.34430094816115203,0.09603553348437785,-0.04219656349465914,0.19342792773320513,-0.04794572524455148,-0.062302096198761744,0.060606386898871066,0.019284501882616396,-0.06197322535716413,0.03603618549921118,-0.004170735559465432,-0.11119183531039015,0.1071089185680886,-0.042454934219318084,0.07767388331923507,0.0037440502339995464,-0.11556869732417409,0.08813984853576919,-0.07110219198859162,0.04468433471356419,0.00636464273207319,0.0030515130704905982,-0.05331097832210895,0.02370997508866835,-0.09534662615197145,-0.04016707244454418,0.06795618492969521,-0.010730347555459171,-0.13127734170587843,-0.02221959578756597,0.07214771275353962,-0.07576896141645797
DBTRG05MG,-0.008678987430426182,0.16139696191059258,-0.021355464524633175,0.0031593651277930157,-0.04458072081320421,0.22388189581975562,-0.055114629926973094,0.0006185825753415202,-0.05783178065913374,-0.027640653008621452,-0.16544473694305237,-0.01780807042623503,0.08317223448793838,-0.12383164601264407,0.06304163884935227,0.030631835199862907,0.06648608677137187,-0.10669304959664382,0.07010081774742317,-0.07221179654609207,-0.045121123176600865,0.060039055691447615,-0.025554267803775416,-0.001871511654807488,0.06368768355801936,-0.06252914253286096,-0.035803874026874086,-0.0391826550504346,0.05911085863446782,0.031368324306650625,-0.010259697999088874,-0.010827170643041627,-0.011202962509427457
DETROIT562,-0.005786700352251449,0.3451040053882662,-0.17807557890515752,-0.03797323046230539,-0.15150061772633464,-0.09390296761854386,0.006469571875289954,-0.06938779354122225,-0.026889409164864486,0.08703315006956984,0.09861133318672646,0.02009379738902023,0.017670672507967645,-0.04608687923878251,-0.006324664368479054,0.05628046727570345,-0.12901264995635617,0.0644514714882674,-0.10290279524002534,-0.032524325676035644,0.035838619901192414,-0.012417570243734221,0.11886853074726418,-0.0021192036469991327,-0.15717868450849723,0.06298276381178013,-0.0007003308704508759,0.06999344238531964,0.1855076474988409,-0.07459327553997144,-0.014983737348562192,-0.10968052954224544,0.0859191581963518
DKMG,0.002289695418113071,-0.22228927673097515,0.03857487005912277,0.03886353738657022,0.11829232371850337,-0.010317689567997336,0.00765660758456646,-0.03442112855281748,-0.04656433042563146,0.014422077974709336,-0.056735096095315546,0.04759985267125964,0.05322999779943846,-0.13587200068729632,-0.0224769623645557,-0.010137467074006189,0.07133574005662588,-0.11022940290683976,0.029071465154296997,-0.19609399555677973,-0.15447948681260992,0.07721135069452557,-0.03350530439812652,0.017050668683630494,0.07309689693615595,0.03881429537084466,0.07075434946173884,-0.0013723701533300706,-0.08810410922268636,-0.012738310099287989,-0.005999789866845928,-0.03581879720197342,-0.023883531160154715
DMS114,0.016628215324801618,-0.34590886868306003,0.2155061599951784,0.02974061676289569,0.07396763789754668,0.0026485399868893173,-0.15677378596072192,-0.10395367814981454,0.04810503310150648,-0.04215808649146778,0.0774483706574866,-0.054152219868489664,0.1824388811491458,-0.07248178260912878,0.07981839917481989,-0.08293593561318349,0.03172728007701116,-0.06403351423640528,0.06902037897394914,0.06591642761855661,-0.09503980471140679,0.12225056892023256,-0.06019290151820109,-0.03454014543885291,-0.010801833301418644,-0.031005714586670743,-0.27803976271681685,-0.025971513340962836,0.061847884900448916,0.06161789274221485,-0.09321624604742845,0.052320525456325345,0.07626986627165698
DMS273,-0.016067565787248224,0.268743836451897,0.28660182330322975,-0.008617450180491246,0.06020318026056667,-0.05036607954155404,0.22212322395721956,-0.03547110587807023,0.05538472873039906,0.020980489444446873,0.042177596559274416,-0.013906049401922471,0.08569416918478957,0.15486499285399496,0.17202559945285237,-0.11699495306926043,0.00030426557442534,-0.0363394721170065,0.10001883566190484,-0.09588882014099978,0.18837124203791333,0.11300934289125933,-0.1353920791207038,0.1303133563779654,0.02352325997281101,0.11462082025979653,0.0016793139518657772,0.07194454974187957,-0.0959160433412643,0.012769083932586217,-0.06885372424805127,-0.06860643986502836,0.017071710249011832
DMS53,0.01654329911334262,-0.3543503695346376,0.08458882554002835,0.07806054259293196,0.1989427312033957,0.04050193973775324,-0.008651068851607697,-0.11181424590988924,0.24250880489494026,-0.14823888104111801,0.03977254467293435,0.010566361518160441,-0.11377119767020812,0.10348674380408551,0.079210845652865,-0.08211320443424727,0.07849575736420758,0.05159688203420852,0.02965311510645211,0.08976128902697854,-0.0028109259670116137,0.09720367794486633,-0.08588668973020352,0.1767780452675181,-0.0170724622309189,-0.06563167531485278,-0.06871767495837716,0.09984963910514409,0.188991147562782,0.016440270857725023,0.025127324662626287,-0.16315479745195186,0.04087003861321833
DU145,-0.0007860829677261254,0.03631152503418803,-0.06392375358460482,-0.010854861462873693,-0.001809358259444054,-0.08048917328402921,0.0020522022078385336,0.13924869173283144,0.09059558731944026,-0.12789842177210678,-0.1582503778586098,0.09353337916090627,0.082078067283467,0.07420042385673517,-0.05381836739052825,-0.016937823409557753,0.11058469986226266,0.009562715684473233,-0.117475992325306,0.052329901080673306,0.08094586155976795,0.02720124882243273,-0.0289147814470779,-0.10660425021383678,0.03228387716835903,0.03221008118955969,-0.022503138538129523,-0.07418003180384633,0.05406995865651798,-0.02411692081845828,0.029521634120669504,-0.0739025262247207,0.09472100330455015
EBC1,0.002567647991030076,0.10925543695674424,0.08999067852380432,-0.014869160547658591,0.03562845258720394,0.07062704687175186,-0.12700966632987531,-0.012730667019832581,-0.019406912564430882,0.11982303844735312,0.15515905239665045,-0.06729203129423024,-0.133732163465857,-0.08332781465230667,-0.27230194714257144,-0.0885534892525031,-0.11423850974276444,-0.1847195004085804,-0.15193379571218246,0.2064184808592068,0.025663615558976022,-0.022927879622040927,0.06696811872325313,0.08472390134653882,-0.1004068513224899,-0.04881259934882329,-0.16507653581748263,0.10367415901221894,-0.2479324113298546,0.01813150133352868,0.009297831456308555,0.07011578132400684,-0.0531318901561752
ECGI10,0.004910376633999792,0.013765379504435358,-0.08891600863620427,0.07242233768618118,-0.06345114827121055,-0.095656412996994,-0.024002870322054105,0.11669085526387939,0.024745672325535813,0.04711747528089935,-0.012583566836132137,-0.15690230283128428,0.12839122985702567,0.06873365622457475,0.012384992021480358,0.01447674319836242,-0.026062927811220216,0.10436832881141936,-0.09735459829281921,0.008286929225428277,0.01316765152825335,0.15181466928612655,-0.0276711390472325,-0.032943115510127303,-0.04144654794266294,0.08004840056944641,0.04189411036411384,0.01623559270370939,0.06129327162527321,0.015785474279209972,0.028357813556483567,-0.11947846295811111,0.06036572001481429
EFE184,-0.00788490588007065,0.24000464220440423,-0.24059718779646522,0.002602961622835145,0.04033493254160892,-0.07488524734731483,0.08720975608088094,-0.11010531315405471,0.0425042209714292,0.0016160349077552875,0.04050809206523974,0.14166869702381754,-0.08223576813538212,0.11982719514780114,0.10961325827949113,0.02269580199464583,-0.15317666904293134,0.02675274185034739,-0.011766565793462039,-0.028841767057177982,-0.07133877830415576,0.03652687459499612,-0.12483723448300077,0.01830169079835823,0.033520402230589864,0.0692456220755216,-0.02296144187561208,-0.014773431329418147,-0.06579583011228307,-0.07183647170809239,0.008269530141397936,-0.10336903913492497,-0.07827393687165982
EFM19,0.008053491445076303,-0.20050636866178062,0.19787002483882404,0.0621434540844804,0.13222415240402705,-0.02764328894692932,0.17415091881361974,0.10644617064411703,-0.010728493588285861,-0.033826549539626063,0.01674510220949506,-0.08432608357068858,0.029011544493543217,-0.06656222041754851,0.03264000557414874,-0.08447519644299942,0.01651025476490888,0.05315807183081754,-0.1007422675499773,0.00912193654687852,0.0050064194973342665,-0.03939913128824519,0.04130256206518117,0.09205759005481766,0.11625121661947811,-0.018880846161622947,-0.16323915179282983,-0.030261888735961775,-0.06595310802656308,0.023889081132835926,0.0057139094917699855,-0.029505691088103334,-0.00021421649904669997
EFM192A,0.018574824593912544,-0.38026622797879045,-0.18223119418355063,-0.0892872628847256,0.04450112159629938,-0.23301261847757634,0.21438562668136388,0.13576326700549918,0.020509610530299725,0.0370434822127711,-0.0918030298999313,-0.21211097637258558,0.04729273594273633,-0.05109556499304079,-0.027865616219284767,-0.12613507762735177,0.06124169538029722,-0.00016578263487895223,-0.08423577993029328,-0.09376151461514073,0.11788885099109955,-0.05593571010173466,0.07356606558231683,0.15787973124076335,0.03523472001966048,-0.18898678773501654,-0.0573716926426287,0.043110347476250574,-0.052863603024921324,0.024821450888254607,0.11136571831609328,-0.14598186231026358,0.12103234584685024
