smiles,bias,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31
CC[C@@H](C)Nc1cc(C(=O)NC2CC3CCC(C2)N3c2ccc(cn2)C(=O)C2CC2)c(C)cc1C(N)=O,-0.3062288975698861,-0.31487895886064105,0.2672289521396277,-0.16404172751885732,0.029453215223346128,-0.02432498785835066,-0.06237163585203297,-0.030765565029704896,-0.031026775185330487,0.01600806422759294,-0.023881021006098867,-0.07905592116801446,-0.0005455751418955762,0.06967153685486725,0.08950908328557489,-0.05915042183413408,0.0892885758164219,-0.058083586730039265,0.01692270151162527,-0.060733620108153294,-0.0781073544446776,0.0037914214034577426,-0.008078366084041609,-0.021081535226549278,0.05575514611620777,-0.0022990037820028405,-0.07820847114985284,0.060141122993354036,0.04485523530164447,-0.035806432478678686,0.007463764793718312,0.018997952935350323,0.12173647248369812
"CC[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2Cc3c[nH]c4cccc(C2=C1)c34, CC[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2Cc3c[nH]c4cccc(C2=C1)c34",0.013915659671213528,0.05077903949020598,-0.01375718810338389,0.04949098460657692,-0.0020047041876638263,0.010974365372631861,0.010824928043949529,-0.0007179156670146692,0.04112685462747646,-0.006091283288721184,-0.0056177951928043516,-0.010032305318075264,-0.0017286111024735107,0.02635411353707112,-0.027647571880105394,-0.040496411471155944,0.0025480044789612088,0.029487001904980575,0.027144799586748057,0.019363080351720272,0.0200994006543855,0.05068689186244613,-0.015206693221499094,-0.006538489202413298,-0.06620478330717747,-0.01943525974364524,0.023431605623325365,-0.01446197131365981,-0.018506835546942182,0.012401545336182998,0.010226704254099035,-0.00467780240892099,-0.043919407326300626
"CC[C@@H](CO)NCCN[C@@H](CC)CO, CC[C@@H](CO)NCCN[C@@H](CC)CO",0.03517608808789736,0.03664444758845981,0.026330184719665327,0.011894866120410267,0.0022790214718776546,0.005758182853349959,0.044072581506955984,-0.03438335510266151,-0.016240293976080223,-0.013610310284443759,0.014429161523981182,-0.016862733883286986,-0.017716176989712947,0.011045509900501623,-0.009462716467909369,0.0069929677864822345,0.028543787437282475,0.017013672480286398,-0.03059725066029543,-0.010572236785646023,-0.029539767399803185,0.03224653718082905,-0.012159310402965185,0.009229635854100839,0.005084241108597856,0.02048786437852504,0.030521344435542122,0.029261911732320962,0.027441377138542885,0.027903111770705636,-0.01117817942866489,0.01400464225167411,-0.05017591481019899
CC[C@@H](Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccc(C)o1,0.0242126311376599,0.044160401670375375,-0.035416930448497176,0.02686450018096127,0.020399870618564738,0.030905152490288138,0.018487968240603746,0.02150239605386452,0.015252294451740351,0.020488536721673077,0.01395857391159597,-0.019632424248405955,-0.025392155398755594,0.0046229132530261835,-0.014851166095851595,0.010511230535881407,0.015297007484168887,0.041643902649245126,-0.00251644470234926,-0.047778208992290835,-0.03311487224929661,-0.015030259767116687,-0.030445635921351303,0.042476440067712035,-0.021890407391025803,0.021827394621116866,0.018475288097921445,-0.035777791428553016,0.01294873800302115,0.04016423932475969,-0.016279523082686636,-0.01311281263627655,-0.004031715467144452
"CC[C@@H]([C@@H](C)CN(C)C)c1cccc(O)c1, CC[C@H]([C@@H](C)CN(C)C)c1cccc(O)c1, CC[C@H]([C@@H](C)CN(C)C)c1cccc(O)c1",-0.0010430020831131016,0.037810862593310804,-0.015125680866368795,0.04760719760988067,0.018284141736688256,0.006318145180829605,0.02385746878877376,0.014008755593247416,-0.0022189214818564874,-0.00788077889462241,-0.04663697624166706,-0.012365431862602123,-0.020848691538365275,-0.004504939576902106,0.01205973621872217,0.013215738208837117,0.018926316277616276,-0.008694856414532997,0.002456008496241754,-0.012777982630514393,-0.02760621984910977,0.005088026732888736,-0.038397351266404006,0.011600188849334036,-0.026901895186883216,-0.025000600814581816,-0.030863435074831816,0.009951279570686804,0.0018011663271077193,0.016389004254430035,0.025224240541237567,0.0003935530524998626,0.003317920456318592
"CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(cc2)N2CCN(CC2)c2ccc(OC[C@@H]3CO[C@](Cn4cncn4)(C3)c3ccc(F)cc3F)cc2)c1=O, CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(cc2)N2CCN(CC2)c2ccc(OC[C@@H]3CO[C@](Cn4cncn4)(C3)c3ccc(F)cc3F)cc2)c1=O",0.007086688098937776,-0.008316676997093033,-0.0763595438410914,0.015514959391860565,0.07932651446525053,0.03986063584394872,-0.010386521789301604,0.08409073043672097,0.09369563439161474,0.12160699147369905,-0.03233307717366054,0.031885544177414904,0.051355200216959114,-0.05717729179183506,-0.03500370249794579,0.045590098036642254,-0.06830225212681289,-0.05211237092846894,-0.044110004187045665,-0.007564023864747408,-0.0027734109478444687,0.034097628487371606,0.0016198272905035632,0.007840302071258557,0.06313241654749877,-0.019239167678597353,-0.030724171540014156,-0.041579160670206526,0.007102030547140751,0.01083828376405603,0.03618680505547789,-0.029396202520136125,0.006259191069281665
"CC[C@@H]1CN2C(=N1)c1[nH]c(nc1N(C)C2=O)-c1ccccc1, CC[C@@H]1CN2C(=N1)c1[nH]c(nc1N(C)C2=O)-c1ccccc1",0.04424145729170602,0.03104469104413046,0.011917943431850387,-0.06373561754709202,-0.02962706024777177,-0.004177660847359294,-0.00037862048765453533,0.039541550100104975,0.03927357621774941,0.004222494785800877,0.04273650957200254,0.07342089166275512,0.022307487559493848,-0.016505941620043884,-0.005903435480462602,-0.0032702911439465546,0.0024654440317818972,-0.012690204339955219,-0.009412576384751624,-0.027258969494674698,-0.003145095389200212,0.024208533016672248,-0.003746044924887225,0.007371179989914678,-0.044981830542668036,0.009423434088014973,0.022505156442902057,0.025986470950450834,0.016734423842451936,-0.01960393797904908,-0.039605545392304,-0.010926416350053172,-0.047666174352336055
"CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C, CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C",0.0050939127496061115,0.004901531456574238,-0.021152893283827336,0.013244857163096478,0.06303463377776333,0.048414410132123414,0.06726961471116909,-0.0032486041756545907,-0.01634052621423093,0.037341045394618244,-0.023361097778466865,0.019514915251263344,0.010643320279269605,0.008103612271033851,0.046760596555116336,0.0036403717782188764,-0.018581929557261616,-0.012116164383426081,-0.005399076513033409,-0.053895038855176575,0.022070435253600158,-0.029176292048500578,-0.010878087850997748,-0.0058463219086329005,0.007824972682108506,-0.06382218104756977,-0.0012294326969568704,-0.008975590120047007,-0.019595543514975926,-0.02505617040116541,-0.0033314413996896356,-0.03746085432308073,-0.012385114922227328
"CC[C@@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@@H]([C@H]2O)N(C)C)[C@@H](CCN2C[C@@H](C)C[C@@H](C)C2)C[C@@H](C)C(=O)\C=C\C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC, CC[C@@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@@H]([C@H]2O)N(C)C)[C@@H](CCN2C[C@@H](C)C[C@@H](C)C2)C[C@@H](C)C(=O)\C=C\C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC",0.006175458990289048,-0.01883903415819416,-0.03666468441583605,-0.033011596826606204,-0.004895068856491043,-0.015126448686351913,-0.008786102164046045,-0.08159384371613743,0.08987923057415388,0.04741334298419142,0.03593241428134737,0.016240465409320965,-0.052526348580621524,-0.08642379789637913,-0.0371498080312677,0.0626747480496326,0.01922474173543902,0.017355432797613417,-0.0050591543980601445,-0.003626821403931642,0.014869920553831337,-0.0040460470740458455,-0.0159767161326593,-0.02193561517179284,-0.04035663260650805,-0.04560254480202153,0.021039539350573525,-0.01991387366472103,-0.06684263744822658,-0.027127227294091914,0.02935269323989017,-0.05603823027641878,0.03504402215023023
CC[C@@H]1[C@@H](C)O[C@](O)(C[C@H]1O[C@H]1C[C@H](O)[C@H](O)[C@H](C)O1)[C@@H](C)[C@H](O)[C@H](C)[C@@H]1OC(=O)\C=C\C=C\[C@@H](C)[C@H](OC(=O)\C=C\C=C\[C@@H]1C)[C@@H](C)[C@@H](O)[C@H](C)[C@@]1(O)C[C@@H](O[C@H]2C[C@H](O)[C@H](O)[C@H](C)O2)[C@H](CC)[C@@H](C)O1,-0.29270974101113595,-0.23878303587311037,0.2748579924902842,0.009433987782221785,0.07429061369687225,-0.05930483459748641,-0.09647806136450314,-0.14979875740032017,0.030537145441902478,0.044648487096042376,0.06426400698055185,-0.009184367912678048,0.04399624909889186,-0.03472335929199382,0.07331009733385059,0.0870583364787397,-0.08198506037240881,-0.06105033991102607,-0.01211866615104226,0.03702000484283688,0.006714769764235423,0.008731655681800706,0.04566139823351614,-0.025948904389350252,0.045348612987678734,-0.08974911337034559,-0.06995498586849198,-0.07463262511055073,0.07287838755195927,0.06688696366937098,-0.10517500028421141,-0.009490889070558645,0.000285648171905523
CC[C@@H]1\C=C(C)\C[C@H](C)C[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)C(\C)=C\[C@@H]1CC[C@H](Cl)[C@@H](C1)OC,0.032285049403229564,0.023200035488830793,-0.03222569531149526,0.00768120265269452,0.0036699378576398396,-0.00216995500526028,-0.0013954729260415423,-0.01460761894952563,-0.024029406084716882,-0.025208696718016187,0.05636122521581826,-0.012924458938604654,-0.020837264527245908,0.005965786474347548,-0.01081565694204474,0.021722848648065615,0.06091727461097278,-0.01370390545742765,0.012649195967811977,0.02015455877814996,-0.0014131492895414503,-0.00017033767167304366,-0.039022649215597886,-0.0010415542667313181,0.011856439398554184,-0.005554547590963223,-0.03236420523213489,-0.014108283807052008,0.015275820812500854,0.008263787136614482,0.028435435586829292,-0.0012223084137481968,0.016990061944026063
"CC[C@@]1(O)C(=O)OCc2c1cc1-c3nc4cc(F)c(C)c5CC[C@H](N)c(c3Cn1c2=O)c45, CC[C@@]1(O)C(=O)OCc2c1cc1-c3nc4cc(F)c(C)c5CC[C@H](N)c(c3Cn1c2=O)c45",-0.31031819391162907,-0.32716247479206173,0.28837360548618873,0.04929667975273177,0.014972122103082689,0.022346432096322897,0.047182276573871536,0.07715645617805877,-0.015332779211288936,0.10186467426745724,0.06871389099748361,0.09422503263967338,-0.0570178904218535,0.0070464879532975075,-0.008483654761726772,-0.07639358588585173,0.09658966928140167,-0.01794778206563146,0.014306778970297843,-0.08288764090842797,-0.020081798622124815,-0.04415594880812622,-0.0385870380105927,-0.02356301094539859,-0.039003700167684084,-0.0033494569297276046,0.016093970997064763,0.03521160310476124,0.03222320572590604,-0.07454061423934734,-0.09854235186887787,-0.06021966448343169,0.0005283673083218461
"CC[C@@]1(O)C(=O)OCc2c1cc1-c3nc4ccccc4cc3Cn1c2=O, CC[C@@]1(O)C(=O)OCc2c1cc1-c3nc4ccccc4cc3Cn1c2=O, CC[C@@]1(O)C(=O)OCc2c1cc1-c3nc4ccccc4cc3Cn1c2=O",-0.32382633247517184,-0.2900812521373768,0.2179249837055754,0.16794282394489463,0.1227667772773448,0.005106413430853305,-0.051514413951814296,-0.15597396458833948,-0.013096929114564287,0.07768429721823293,0.01927200245237295,-0.012449069271661046,0.0011842366880969466,-0.10390462368800311,0.02560504003490937,0.06044087614931087,-0.009946694931143819,0.05150248805633152,-0.007017909946945292,0.06936138194459808,-0.047361605002077985,0.05023696749319446,-0.005737697593014137,-0.03616650612909648,0.049134010196245276,-0.02611589400049308,0.04961187058227532,-0.02235391370377836,-0.006365860478139905,-0.01827414526611373,0.022913784672042845,0.05062890725183602,0.05943660480207214
"CC[C@@]12C=CCN3CC[C@@]4([C@H]13)[C@@H](N(C)c1cc(OC)c(cc41)[C@]1(C[C@@H]3C[C@H](C[N@@](C3)CCc3c1[nH]c1ccccc31)C(C)(F)F)C(=O)OC)[C@](O)([C@@H]2OC(C)=O)C(=O)OC, CC[C@@]12C=CCN3CC[C@@]4([C@H]13)[C@@H](N(C)c1cc(OC)c(cc41)[C@]1(C[C@@H]3C[C@H](C[N@@](C3)CCc3c1[nH]c1ccccc31)C(C)(F)F)C(=O)OC)[C@](O)([C@@H]2OC(C)=O)C(=O)OC",-0.06893383433101158,-0.19102112527657708,-0.10309592539824466,0.00249812223189051,-0.2219867905127475,0.04936993833059475,0.11469914605135699,-0.10013580474739994,-0.022353858916362178,-0.020200424145119772,0.026328644842819753,0.10569793217941763,-0.02393261358718902,0.16297907702780473,-0.059390547532642675,-0.03055355858038331,-0.09602689690906796,0.05334177812976686,0.014687167582065109,-0.0642672673826072,-0.05015809402901206,-0.017909041113940774,-0.09824441900644958,0.17850327742080824,0.02788528910741253,-0.0034981450290721035,-0.128867860173272,0.09934130854000586,-0.0055302387083121015,-0.04388455102127627,0.06109976572204717,0.1099010369454609,-0.0659501899617391
CC[C@@]12CCCN3CCc4c([C@H]13)n(c1ccccc41)[C@@](O)(C2)C(=O)OC,0.012179128578002208,0.023849581117282755,0.03010034657368161,0.020388272012944967,-0.0016800574547841372,0.00635273078572588,-0.002914104430203579,-0.022040844712332964,-0.012013221922431825,-0.022530485055513777,-0.0029110269513744,-0.004922204666407424,0.009385018859539207,-0.01639399648472404,0.009429821505601524,0.01486119143161637,-0.024042343958982155,-0.023495060584728483,0.00782995933586162,0.002550107340269366,-0.014557679620278447,-5.918978956395504e-05,-0.007969803694610233,-0.003861278948731278,0.013259886814020318,0.007203587545761103,0.015544895975960538,0.023800148650604997,0.003413878681448823,0.031238684665663912,-0.0012839463181677604,0.0012137813708024726,0.0096803637721597
CC[C@H](C(=O)N1CCCC[C@H]1C(=O)O[C@H](CCc1ccc(OC)c(OC)c1)c1cccc(OCC(=O)NCCNC(=O)COc2cccc(c2)[C@@H](CCc2ccc(OC)c(OC)c2)OC(=O)[C@@H]2CCCCN2C(=O)[C@@H](CC)c2cc(OC)c(OC)c(OC)c2)c1)c1cc(OC)c(OC)c(OC)c1,0.0292176162579411,0.004839505147416465,-0.026027211887547145,0.008985172456213853,0.020667437132562933,0.0011437154380258756,-0.015084010960907909,-0.04782742026597502,0.006056066867938467,-0.007625127225712382,-0.008820280310025559,0.026383495349133822,-0.024275588124095266,-0.0037067188281594576,-0.0015012948701107875,-0.007451197738049091,0.05158539169724693,0.020381105616871356,-0.010858899079724628,-0.007726081173326165,0.06528362513848558,-0.02264379244980996,0.009343612026745614,-0.0028080766413437004,-0.013929283072563269,0.017526043605511122,0.023613057448268016,-0.06422055847168465,0.018495587877132492,0.003259997244971429,-0.029592276355424756,-0.016005987474010348,-0.010378775084189246
"CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12, CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12, CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12, CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12, CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12",-0.005713093560487293,-0.03504617396411195,-0.008415496254191523,0.2111051552140865,-0.0283487309734646,-0.185892187116631,-0.05335553296415479,0.05685329869629523,0.046940622937388043,0.017626777515488648,-0.06453112615169422,-0.14054251717127103,-0.10475405393878855,0.10555877624402445,0.06016515618278847,-0.08054298870928425,-0.05359889407873304,0.026684825770814703,-0.08602959447526669,0.06429806127458726,-0.011330022373125453,0.003497975114630826,0.09692316357936702,0.06877846344419673,-0.11154046003169332,0.06961967683603706,0.05706817864744132,0.17935370370614115,-0.08542643135146236,0.05514336476026784,-0.042327437784259785,-0.10873173053675107,0.13915514980254565
"CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12, CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12, CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12, CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12, CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12",-0.006513683732086383,-0.017915911489192388,-0.020232782264557866,0.07221354412280871,-0.027423648907614846,-0.17104004301755743,-0.05715598548499432,0.0722862421102998,0.03261826998038716,0.05576963589927355,-0.029387856889694496,-0.1332167007965142,-0.10992618804131468,0.09804300878781895,0.05874353301278317,-0.12037133323223277,0.027756386409754728,-0.003194081545191743,-0.04800157741052189,0.05254984491890608,-0.04726043195881775,-0.021966388914881677,0.0794119744705267,0.08588788692508022,-0.15777600625596763,0.06925528511839525,0.012324752961277878,0.18504546902732055,-0.11479072323783032,0.07845276190682773,-0.018046436030678275,-0.10168835519681287,0.11286801385287781
"CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(O)=O)[C@@H]12, CCC(C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(O)=O)C12, CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(O)=O)[C@@H]12, CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(O)=O)[C@@H]12",0.030527816337320938,0.03709420986214956,-0.0009392481956975162,0.0684131265361925,-8.25065595512509e-05,0.02868986961522313,0.026976373212748674,0.04218552998875259,0.06226329661297369,0.08104109338472074,-0.03666734220928681,-0.009620610446040973,-0.03595708047848146,0.03534095651059437,-0.0005185516928777451,0.02230367502960261,-0.004193264560817169,0.025053914666119514,0.013848381423177373,0.010984146257567863,-0.01900814154440081,0.02037735082588622,0.012535326842287477,0.016350901359640183,0.02275838806040369,0.015571355830074173,0.021606920660853138,0.003996913372048667,-0.0006061510736253298,0.0030086963422634757,0.007100487340724189,0.023150366239340515,0.0010416033715661464
CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C,-0.19332333026799853,-0.358590563992143,0.026818943472644702,-0.03160102778685937,-0.21632416390798698,0.05858970638993807,0.13706286365111572,-0.025681372419830935,-0.07181772649364665,-0.01877955768371759,0.013871332446553112,0.08322922982639597,-0.11234409155268471,0.1340558392816105,-0.15509715949576997,0.0656982190531636,-0.08236188305705074,0.010832372960997266,-0.042226304417856256,-0.08818679153732485,0.07856528064271473,0.05943787068963184,0.06081421001276641,0.12284650784442033,0.12466331048401992,-0.09892752546715174,-0.08718193059930178,0.054735291174566006,-0.08055372769252069,0.0468927016032906,0.06348684254992124,0.008339706113102224,-0.03805162623536169
"CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](N)CSSC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O, CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](N)CSSC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O",0.020497246444028075,0.03318043055347352,0.016164205480996403,0.010363511580436014,-0.03144180831291672,-0.01994327081942546,-0.0005478140064613827,0.024651430790451734,-0.006799240197294274,-0.03500311243664517,0.005518749435892746,0.028942456772307532,0.008116496675267449,-0.015357606764077408,-0.006988014628319099,-0.006542857919804652,-0.002434746998045378,-0.0010643116612282278,0.014867926178424733,-0.012552606060484639,-0.039291800165778185,-0.04990735040614166,-0.014444910673947063,0.02557004581029578,0.005764162503053944,0.02632246582649009,-0.005753048049709234,0.0024337235111771592,0.015058067436016507,0.01268961779730608,0.03876323161940421,0.017736344712143765,0.0012292165014948276
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](N)CC(O)=O)C(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@@H]1C(=O)N[C@H](Cc1ccccc1)C(O)=O,0.031230300297954722,0.0382845065324731,0.00916445418293073,0.05137115943413218,-0.024936279683999,0.0051416536402549215,0.010543361279528814,0.02678155232114228,-0.011385561070853456,0.035893952141699444,-0.04145792528857854,0.0015309455025683105,-0.03206665965011926,0.015829989526206643,-0.0032893296138610706,-0.013516016822216368,-0.00834213423338634,-0.001428794699960098,-0.018937577127147893,-0.006940176057801172,0.021151565717795397,0.019563883095154475,0.020744188630828483,-0.01498511291109747,0.026825529945214317,0.004462116566709342,0.010029975031306376,0.01662763044376997,-0.002432986726648879,0.015797323915438602,0.04323645092693939,-0.0028744103127538896,-0.025631788702919763
"CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](N)CC(O)=O)C(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC[C@H]1C(O)=O, CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](N)CC(O)=O)C(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC[C@H]1C(O)=O",0.021723425246562164,0.04913195397578868,0.007245032255175247,0.029855786894734358,-0.009443054871544425,0.006905877761136364,0.02460449253908609,-0.016957964236483995,-0.011607182607261594,-0.002910347229779662,0.021083845921349268,-0.05892786126518915,-0.046434045736898376,-0.021916899262976082,-0.024795959141124837,-0.014667127921360287,-0.03366644956335664,0.002303789516876622,-0.0027851319422446718,-0.004889473247040485,-0.013335988092569263,-0.01205580261271393,-0.02582636352095738,0.02331267720241596,-0.02484444798602306,0.011073771189812301,0.015855724552345588,-0.037557954032980415,0.023876218417417234,0.01925636571203948,-0.04360383578613784,-0.00430471235151337,0.0031576495545486438
"CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C\C=C(C)\[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)\C=C\C=C3/CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2, CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C\C=C(C)\[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)\C=C\C=C3/CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2, CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C\C=C(C)\[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)\C=C\C=C3/CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2, CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C\C=C(C)\[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)\C=C\C=C3/CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2",0.03610644506178448,-0.021102078574419158,-0.09663057951625136,0.001016345001473696,0.04698793344657787,-0.03737683745060282,-0.0633833811749999,0.010837797707680745,-0.06694925038414873,0.042234725649326926,-0.01593690733170011,-0.0060414598566599555,-0.02208590113756306,0.023123051215858458,-0.04213012370758524,0.04809140738978411,0.03890731320964216,-0.04150102856785827,0.009792976534646761,-0.027834070267548267,0.0025892441084476112,-0.04294435091145956,0.03546006393754203,-0.011055498282903633,-0.01784080935321518,-0.04093743701645059,-0.027731404652504656,0.013127281797245285,-0.017778914238647844,0.03416919456775258,0.00538524418733304,-0.06981117316475857,0.005073637560004326
"CC[C@H](C)n1cc(C)c2c(cc(cc12)-c1ccc(nc1)N1CCNCC1)C(=O)NCc1c(C)cc(C)[nH]c1=O, CC[C@H](C)n1cc(C)c2c(cc(cc12)-c1ccc(nc1)N1CCNCC1)C(=O)NCc1c(C)cc(C)[nH]c1=O",0.017495340701407795,0.03300277855796013,-0.010703249023391941,-0.030047451767995715,0.006681182407857009,-0.022685001753848744,0.010412337978149222,0.05351213653999618,0.06322996200261669,0.05840737848795712,-0.03502229935240299,-0.031153741073441613,0.013294368593790436,0.015126326352630788,-0.02261685791681034,0.04335651419340532,0.0026802088420692927,0.041634965665899894,0.016889382427882408,0.01168323183253769,-0.013582224346560524,-0.026272512119864363,-0.04363235319499004,0.01616062184711555,-0.017007972636121922,0.04663367827245583,-0.014068355613127803,-0.023174683103980322,-0.02320984080525459,0.020700722013534453,-0.011288919591962945,0.03931913073764218,-0.03304349267324939
